"","GO.ID","Term","Annotated","Significant","Expected","Fisher","type","miRNA"
"51","GO:0008137","NADH dehydrogenase (ubiquinone) activity",1,1,0.01,0.01,"Molecular.Function","Cluster_14165"
"52","GO:0004748","ribonucleoside-diphosphate reductase activity, thio...",1,1,0.01,0.01,"Molecular.Function","Cluster_14165"
"53","GO:0004325","ferrochelatase activity",1,1,0.01,0.01,"Molecular.Function","Cluster_14165"
"54","GO:0004176","ATP-dependent peptidase activity",2,1,0.02,0.02,"Molecular.Function","Cluster_14165"
"55","GO:0003730","mRNA 3'-UTR binding",2,1,0.02,0.02,"Molecular.Function","Cluster_14165"
"56","GO:0003824","catalytic activity",1042,17,10.51,0.028,"Molecular.Function","Cluster_14165"
"57","GO:0002674","negative regulation of acute inflammatory response",4,2,0.15,0.0076,"Biological.Process","Cluster_14532"
"58","GO:0001960","negative regulation of cytokine-mediated signaling ...",1,1,0.04,0.0369,"Biological.Process","Cluster_14532"
"59","GO:0001967","suckling behavior",1,1,0.04,0.0369,"Biological.Process","Cluster_14532"
"60","GO:0000183","rDNA heterochromatin formation",1,1,0.04,0.0369,"Biological.Process","Cluster_14532"
"61","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsens...",10,2,0.37,0.0496,"Biological.Process","Cluster_14532"
"62","GO:0001409","guanine nucleotide transmembrane transporter activi...",30,5,1.08,0.0038,"Molecular.Function","Cluster_14532"
"63","GO:0003682","chromatin binding",13,3,0.47,0.01,"Molecular.Function","Cluster_14532"
"64","GO:0003723","RNA binding",128,10,4.61,0.0154,"Molecular.Function","Cluster_14532"
"65","GO:0004143","diacylglycerol kinase activity",1,1,0.04,0.036,"Molecular.Function","Cluster_14532"
"66","GO:0004441","inositol-1,4-bisphosphate 1-phosphatase activity",1,1,0.04,0.036,"Molecular.Function","Cluster_14532"
"67","GO:0005289","high-affinity L-arginine transmembrane transporter ...",1,1,0.04,0.036,"Molecular.Function","Cluster_14532"
"68","GO:0004568","chitinase activity",1,1,0.04,0.036,"Molecular.Function","Cluster_14532"
"69","GO:0004033","aldo-keto reductase (NADP) activity",1,1,0.04,0.036,"Molecular.Function","Cluster_14532"
"70","GO:0003676","nucleic acid binding",497,25,17.9,0.0412,"Molecular.Function","Cluster_14532"
"71","GO:0001755","neural crest cell migration",2,1,0.01,0.011,"Biological.Process","Cluster_14605"
"72","GO:0000165","MAPK cascade",35,2,0.2,0.015,"Biological.Process","Cluster_14605"
"73","GO:0004017","adenylate kinase activity",1,1,0.01,0.0061,"Molecular.Function","Cluster_14605"
"74","GO:0005524","ATP binding",263,5,1.61,0.0175,"Molecular.Function","Cluster_14605"
"75","GO:0000165","MAPK cascade",35,4,0.15,4.6e-06,"Biological.Process","Cluster_14610"
"76","GO:0005524","ATP binding",263,5,0.95,0.0012,"Molecular.Function","Cluster_14610"
"77","GO:0004698","calcium-dependent protein kinase C activity",2,1,0.01,0.0072,"Molecular.Function","Cluster_14610"
"78","GO:0000900","mRNA regulatory element binding translation repress...",3,1,0.01,0.0108,"Molecular.Function","Cluster_14610"
"79","GO:0001640","adenylate cyclase inhibiting G protein-coupled glut...",9,1,0.03,0.032,"Molecular.Function","Cluster_14610"
"80","GO:0001945","lymph vessel development",5,2,0.03,0.00028,"Biological.Process","Cluster_14633"
"81","GO:0003333","amino acid transmembrane transport",2,1,0.01,0.01131,"Biological.Process","Cluster_14633"
"82","GO:0001658","branching involved in ureteric bud morphogenesis",4,1,0.02,0.02251,"Biological.Process","Cluster_14633"
"83","GO:0001889","liver development",8,1,0.05,0.04458,"Biological.Process","Cluster_14633"
"84","GO:0004252","serine-type endopeptidase activity",53,3,0.29,0.0025,"Molecular.Function","Cluster_14633"
"85","GO:0046982","protein heterodimerization activity",1,1,0.01,0.0054,"Molecular.Function","Cluster_14633"
"86","GO:0004771","sterol esterase activity",5,1,0.03,0.0267,"Molecular.Function","Cluster_14633"
"87","GO:0001640","adenylate cyclase inhibiting G protein-coupled glut...",9,1,0.05,0.0477,"Molecular.Function","Cluster_14633"
"88","GO:0005302","L-tyrosine transmembrane transporter activity",9,1,0.05,0.0477,"Molecular.Function","Cluster_14633"
"89","GO:0015969","guanosine tetraphosphate metabolic process",9,1,0.02,0.019,"Biological.Process","Cluster_14692"
"90","GO:0019700","organic phosphonate catabolic process",12,1,0.03,0.025,"Biological.Process","Cluster_14692"
"91","GO:0001666","response to hypoxia",14,1,0.03,0.029,"Biological.Process","Cluster_14692"
"92","GO:0005178","integrin binding",4,1,0.01,0.011,"Molecular.Function","Cluster_14692"
"93","GO:0003964","RNA-directed DNA polymerase activity",122,2,0.35,0.045,"Molecular.Function","Cluster_14692"
"94","GO:0002674","negative regulation of acute inflammatory response",4,3,0.05,8.2e-06,"Biological.Process","Cluster_15097"
"95","GO:0002221","pattern recognition receptor signaling pathway",11,2,0.15,0.0088,"Biological.Process","Cluster_15097"
"96","GO:0000165","MAPK cascade",35,3,0.47,0.0103,"Biological.Process","Cluster_15097"
"97","GO:0001818","negative regulation of cytokine production",18,2,0.24,0.0231,"Biological.Process","Cluster_15097"
"98","GO:0001640","adenylate cyclase inhibiting G protein-coupled glut...",9,2,0.13,0.0065,"Molecular.Function","Cluster_15097"
"99","GO:0004143","diacylglycerol kinase activity",1,1,0.01,0.014,"Molecular.Function","Cluster_15097"
"100","GO:0005524","ATP binding",263,8,3.69,0.0267,"Molecular.Function","Cluster_15097"
"101","GO:0032450","maltose alpha-glucosidase activity",2,1,0.03,0.0279,"Molecular.Function","Cluster_15097"
"102","GO:0000026","alpha-1,2-mannosyltransferase activity",3,1,0.04,0.0416,"Molecular.Function","Cluster_15097"
"103","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsens...",10,3,0.2,0.00077,"Biological.Process","Cluster_16354"
"104","GO:0006513","protein monoubiquitination",1,1,0.02,0.01984,"Biological.Process","Cluster_16354"
"105","GO:0001771","immunological synapse formation",1,1,0.02,0.01984,"Biological.Process","Cluster_16354"
"106","GO:0000183","rDNA heterochromatin formation",1,1,0.02,0.01984,"Biological.Process","Cluster_16354"
"107","GO:0002181","cytoplasmic translation",21,3,0.42,0.02812,"Biological.Process","Cluster_16354"
"108","GO:0000027","ribosomal large subunit assembly",2,1,0.04,0.03931,"Biological.Process","Cluster_16354"
"109","GO:0001409","guanine nucleotide transmembrane transporter activi...",30,3,0.56,0.018,"Molecular.Function","Cluster_16354"
"110","GO:0003951","NAD+ kinase activity",1,1,0.02,0.019,"Molecular.Function","Cluster_16354"
"111","GO:0004017","adenylate kinase activity",1,1,0.02,0.019,"Molecular.Function","Cluster_16354"
"112","GO:0005085","guanyl-nucleotide exchange factor activity",12,2,0.22,0.02,"Molecular.Function","Cluster_16354"
"113","GO:0003964","RNA-directed DNA polymerase activity",122,6,2.29,0.025,"Molecular.Function","Cluster_16354"
"114","GO:0003727","single-stranded RNA binding",2,1,0.04,0.037,"Molecular.Function","Cluster_16354"
"115","GO:0003676","nucleic acid binding",497,14,9.31,0.038,"Molecular.Function","Cluster_16354"
"116","GO:0001933","negative regulation of protein phosphorylation",5,2,0.17,0.011,"Biological.Process","Cluster_17173"
"117","GO:0001782","B cell homeostasis",7,2,0.24,0.022,"Biological.Process","Cluster_17173"
"118","GO:0001764","neuron migration",8,2,0.28,0.029,"Biological.Process","Cluster_17173"
"119","GO:0001731","formation of translation preinitiation complex",1,1,0.03,0.035,"Biological.Process","Cluster_17173"
"120","GO:0001960","negative regulation of cytokine-mediated signaling ...",1,1,0.03,0.035,"Biological.Process","Cluster_17173"
"121","GO:0001556","oocyte maturation",1,1,0.03,0.035,"Biological.Process","Cluster_17173"
"122","GO:0002092","positive regulation of receptor internalization",1,1,0.03,0.035,"Biological.Process","Cluster_17173"
"123","GO:0002026","regulation of the force of heart contraction",1,1,0.03,0.035,"Biological.Process","Cluster_17173"
"124","GO:0000038","very long-chain fatty acid metabolic process",9,2,0.31,0.036,"Biological.Process","Cluster_17173"
"125","GO:0005524","ATP binding",263,17,7.58,0.00099,"Molecular.Function","Cluster_17173"
"126","GO:0004197","cysteine-type endopeptidase activity",18,4,0.52,0.00791,"Molecular.Function","Cluster_17173"
"127","GO:0004715","non-membrane spanning protein tyrosine kinase activ...",6,2,0.17,0.01141,"Molecular.Function","Cluster_17173"
"128","GO:0005436","sodium:phosphate symporter activity",1,1,0.03,0.02882,"Molecular.Function","Cluster_17173"
"129","GO:0015175","neutral amino acid transmembrane transporter activi...",1,1,0.03,0.02882,"Molecular.Function","Cluster_17173"
"130","GO:0005220","inositol 1,4,5-trisphosphate-sensitive calcium-rele...",1,1,0.03,0.02882,"Molecular.Function","Cluster_17173"
"131","GO:0004745","NAD-retinol dehydrogenase activity",1,1,0.03,0.02882,"Molecular.Function","Cluster_17173"
"132","GO:0003874","6-pyruvoyltetrahydropterin synthase activity",1,1,0.03,0.02882,"Molecular.Function","Cluster_17173"
"133","GO:0004862","cAMP-dependent protein kinase inhibitor activity",1,1,0.03,0.02882,"Molecular.Function","Cluster_17173"
"134","GO:0003989","acetyl-CoA carboxylase activity",1,1,0.03,0.02882,"Molecular.Function","Cluster_17173"
"135","GO:0004423","iduronate-2-sulfatase activity",1,1,0.03,0.02882,"Molecular.Function","Cluster_17173"
"136","GO:0005096","GTPase activator activity",12,2,0.35,0.0449,"Molecular.Function","Cluster_17173"
"137","GO:0000472","endonucleolytic cleavage to generate mature 5'-end ...",1,1,0,0.0021,"Biological.Process","Cluster_17186"
"138","GO:0001889","liver development",8,1,0.02,0.0169,"Biological.Process","Cluster_17186"
"139","GO:0010181","FMN binding",1,1,0,0.00036,"Molecular.Function","Cluster_17186"
"140","GO:0001960","negative regulation of cytokine-mediated signaling ...",1,1,0,0.0035,"Biological.Process","Cluster_17192"
"141","GO:0000302","response to reactive oxygen species",6,1,0.02,0.0211,"Biological.Process","Cluster_17192"
"142","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsens...",10,1,0.04,0.035,"Biological.Process","Cluster_17192"
"143","GO:0004492","methylmalonyl-CoA decarboxylase activity",1,1,0.01,0.0061,"Molecular.Function","Cluster_17192"
"144","GO:0005536","glucose binding",1,1,0.01,0.0061,"Molecular.Function","Cluster_17192"
"145","GO:0003964","RNA-directed DNA polymerase activity",122,3,0.75,0.0359,"Molecular.Function","Cluster_17192"
"146","GO:0002230","positive regulation of defense response to virus by...",1,1,0,0.0035,"Biological.Process","Cluster_17245"
"147","GO:0007175","negative regulation of epidermal growth factor-acti...",1,1,0,0.0035,"Biological.Process","Cluster_17245"
"148","GO:0002933","lipid hydroxylation",3,1,0.01,0.0106,"Biological.Process","Cluster_17245"
"149","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsens...",10,1,0.04,0.035,"Biological.Process","Cluster_17245"
"150","GO:0004753","saccharopine dehydrogenase activity",1,1,0,0.0032,"Molecular.Function","Cluster_17245"
"151","GO:0000016","lactase activity",4,1,0.01,0.0129,"Molecular.Function","Cluster_17245"
"152","GO:0008376","acetylgalactosaminyltransferase activity",14,1,0.05,0.0445,"Molecular.Function","Cluster_17245"
"153","GO:0001822","kidney development",65,7,0.83,6.8e-06,"Biological.Process","Cluster_17623"
"154","GO:0000165","MAPK cascade",35,4,0.45,0.00076,"Biological.Process","Cluster_17623"
"155","GO:0000335","negative regulation of transposition, DNA-mediated",1,1,0.01,0.01276,"Biological.Process","Cluster_17623"
"156","GO:0004104","cholinesterase activity",1,1,0.01,0.01,"Molecular.Function","Cluster_17623"
"157","GO:0004382","GDP phosphatase activity",3,1,0.03,0.03,"Molecular.Function","Cluster_17623"
"158","GO:0000340","RNA 7-methylguanosine cap binding",4,1,0.04,0.04,"Molecular.Function","Cluster_17623"
"159","GO:0005178","integrin binding",4,1,0.04,0.04,"Molecular.Function","Cluster_17623"
"160","GO:0005524","ATP binding",263,6,2.65,0.043,"Molecular.Function","Cluster_17623"
"161","GO:0015969","guanosine tetraphosphate metabolic process",9,2,0.05,0.00099,"Biological.Process","Cluster_1819"
"162","GO:0000122","negative regulation of transcription by RNA polymer...",140,3,0.79,0.03687,"Biological.Process","Cluster_1819"
"163","GO:0003964","RNA-directed DNA polymerase activity",122,3,0.53,0.014,"Molecular.Function","Cluster_1819"
"164","GO:0005178","integrin binding",4,1,0.02,0.017,"Molecular.Function","Cluster_1819"
"165","GO:0006511","ubiquitin-dependent protein catabolic process",7,1,0.03,0.029,"Biological.Process","Cluster_1832"
"166","GO:0001002","RNA polymerase III type 1 promoter sequence-specifi...",1,1,0.01,0.0076,"Molecular.Function","Cluster_1832"
"167","GO:0000703","oxidized pyrimidine nucleobase lesion DNA N-glycosy...",1,1,0.01,0.0076,"Molecular.Function","Cluster_1832"
"168","GO:0003980","UDP-glucose:glycoprotein glucosyltransferase activi...",1,1,0.01,0.0076,"Molecular.Function","Cluster_1832"
"169","GO:0000340","RNA 7-methylguanosine cap binding",4,1,0.03,0.0299,"Molecular.Function","Cluster_1832"
"170","GO:0016836","hydro-lyase activity",4,1,0.03,0.0299,"Molecular.Function","Cluster_1832"
"171","GO:0005524","ATP binding",263,5,1.99,0.0422,"Molecular.Function","Cluster_1832"
"172","GO:0003341","cilium movement",20,1,0.01,0.014,"Biological.Process","Cluster_1833"
"173","GO:0000048","peptidyltransferase activity",1,1,0,0.0018,"Molecular.Function","Cluster_1833"
"174","GO:0005337","nucleoside transmembrane transporter activity",1,1,0,0.0018,"Molecular.Function","Cluster_1833"
"175","GO:0008218","bioluminescence",10,6,0.04,1.9e-14,"Biological.Process","Cluster_1836"
"176","GO:0004089","carbonate dehydratase activity",2,1,0.01,0.005,"Molecular.Function","Cluster_1836"
"177","GO:0005245","voltage-gated calcium channel activity",7,1,0.02,0.018,"Molecular.Function","Cluster_1836"
"178","GO:0001822","kidney development",65,12,2.3,1e-06,"Biological.Process","Cluster_1865"
"179","GO:0000165","MAPK cascade",35,4,1.24,0.032,"Biological.Process","Cluster_1865"
"180","GO:0000335","negative regulation of transposition, DNA-mediated",1,1,0.04,0.035,"Biological.Process","Cluster_1865"
"181","GO:0001409","guanine nucleotide transmembrane transporter activi...",30,4,0.65,0.0036,"Molecular.Function","Cluster_1865"
"182","GO:0005524","ATP binding",263,12,5.68,0.009,"Molecular.Function","Cluster_1865"
"183","GO:0005381","iron ion transmembrane transporter activity",1,1,0.02,0.0216,"Molecular.Function","Cluster_1865"
"184","GO:0004140","dephospho-CoA kinase activity",1,1,0.02,0.0216,"Molecular.Function","Cluster_1865"
"185","GO:0005324","long-chain fatty acid transporter activity",1,1,0.02,0.0216,"Molecular.Function","Cluster_1865"
"186","GO:0003777","microtubule motor activity",16,2,0.35,0.0454,"Molecular.Function","Cluster_1865"
"187","GO:0000052","citrulline metabolic process",1,1,0,0.0014,"Biological.Process","Cluster_1950"
"188","GO:0000209","protein polyubiquitination",30,1,0.04,0.0421,"Biological.Process","Cluster_1950"
"189","GO:0003980","UDP-glucose:glycoprotein glucosyltransferase activi...",1,1,0,0.0025,"Molecular.Function","Cluster_1950"
"190","GO:0004559","alpha-mannosidase activity",7,1,0.02,0.0175,"Molecular.Function","Cluster_1950"
"191","GO:0005507","copper ion binding",18,1,0.05,0.0446,"Molecular.Function","Cluster_1950"
"192","GO:0005391","P-type sodium:potassium-exchanging transporter acti...",2,1,0,0.0036,"Molecular.Function","Cluster_1951"
"193","GO:0002064","epithelial cell development",4,3,0.24,0.00078,"Biological.Process","Cluster_2372"
"194","GO:0000122","negative regulation of transcription by RNA polymer...",140,14,8.33,0.03213,"Biological.Process","Cluster_2372"
"195","GO:0001732","formation of cytoplasmic translation initiation com...",6,2,0.36,0.04492,"Biological.Process","Cluster_2372"
"196","GO:0005388","P-type calcium transporter activity",4,4,0.23,1e-05,"Molecular.Function","Cluster_2372"
"197","GO:0005198","structural molecule activity",54,10,3.09,0.00025,"Molecular.Function","Cluster_2372"
"198","GO:0003756","protein disulfide isomerase activity",5,3,0.29,0.00169,"Molecular.Function","Cluster_2372"
"199","GO:0001786","phosphatidylserine binding",4,2,0.23,0.01812,"Molecular.Function","Cluster_2372"
"200","GO:0005539","glycosaminoglycan binding",5,2,0.29,0.02907,"Molecular.Function","Cluster_2372"
"201","GO:0002020","protease binding",5,2,0.29,0.02907,"Molecular.Function","Cluster_2372"
"202","GO:0003682","chromatin binding",13,3,0.74,0.03449,"Molecular.Function","Cluster_2372"
"203","GO:0004843","cysteine-type deubiquitinase activity",6,2,0.34,0.04199,"Molecular.Function","Cluster_2372"
"204","GO:0001947","heart looping",4,1,0.01,0.014,"Biological.Process","Cluster_2500"
"205","GO:0000902","cell morphogenesis",7,1,0.02,0.025,"Biological.Process","Cluster_2500"
"206","GO:0019700","organic phosphonate catabolic process",12,1,0.04,0.042,"Biological.Process","Cluster_2500"
"207","GO:0001666","response to hypoxia",14,1,0.05,0.049,"Biological.Process","Cluster_2500"
"208","GO:0000049","tRNA binding",30,2,0.16,0.011,"Molecular.Function","Cluster_2500"
"209","GO:0004565","beta-galactosidase activity",3,1,0.02,0.016,"Molecular.Function","Cluster_2500"
"210","GO:0005525","GTP binding",6,1,0.03,0.032,"Molecular.Function","Cluster_2500"
"211","GO:0015969","guanosine tetraphosphate metabolic process",9,2,0.03,0.00022,"Biological.Process","Cluster_2746"
"212","GO:0004180","carboxypeptidase activity",28,1,0.03,0.03,"Molecular.Function","Cluster_2746"
"213","GO:0001409","guanine nucleotide transmembrane transporter activi...",30,1,0.03,0.032,"Molecular.Function","Cluster_2746"
"214","GO:0001822","kidney development",65,3,0.32,0.0029,"Biological.Process","Cluster_3109"
"215","GO:0000165","MAPK cascade",35,2,0.17,0.0116,"Biological.Process","Cluster_3109"
"216","GO:0015969","guanosine tetraphosphate metabolic process",9,1,0.04,0.0439,"Biological.Process","Cluster_3109"
"217","GO:0001843","neural tube closure",7,1,0,0.005,"Biological.Process","Cluster_3226"
"218","GO:0003684","damaged DNA binding",4,1,0.01,0.01,"Molecular.Function","Cluster_3226"
"219","GO:0003943","N-acetylgalactosamine-4-sulfatase activity",8,1,0.02,0.02,"Molecular.Function","Cluster_3226"
"220","GO:0005302","L-tyrosine transmembrane transporter activity",9,1,0.02,0.022,"Molecular.Function","Cluster_3226"
"221","GO:0004197","cysteine-type endopeptidase activity",18,1,0.05,0.045,"Molecular.Function","Cluster_3226"
"222","GO:0000054","ribosomal subunit export from nucleus",3,1,0.01,0.0085,"Biological.Process","Cluster_3227"
"223","GO:0000028","ribosomal small subunit assembly",3,1,0.01,0.0085,"Biological.Process","Cluster_3227"
"224","GO:0001561","fatty acid alpha-oxidation",3,1,0.01,0.0085,"Biological.Process","Cluster_3227"
"225","GO:0002933","lipid hydroxylation",3,1,0.01,0.0085,"Biological.Process","Cluster_3227"
"226","GO:0002161","aminoacyl-tRNA editing activity",1,1,0,0.0029,"Molecular.Function","Cluster_3227"
"227","GO:0003697","single-stranded DNA binding",8,1,0.02,0.0229,"Molecular.Function","Cluster_3227"
"228","GO:0005542","folic acid binding",10,1,0.03,0.0285,"Molecular.Function","Cluster_3227"
"229","GO:0004222","metalloendopeptidase activity",15,1,0.04,0.0425,"Molecular.Function","Cluster_3227"
"230","GO:0000050","urea cycle",2,1,0.02,0.017,"Biological.Process","Cluster_3301"
"231","GO:0003676","nucleic acid binding",497,12,6.98,0.0076,"Molecular.Function","Cluster_3301"
"232","GO:0005085","guanyl-nucleotide exchange factor activity",12,2,0.17,0.0116,"Molecular.Function","Cluster_3301"
"233","GO:0004143","diacylglycerol kinase activity",1,1,0.01,0.014,"Molecular.Function","Cluster_3301"
"234","GO:0004568","chitinase activity",1,1,0.01,0.014,"Molecular.Function","Cluster_3301"
"235","GO:0004571","mannosyl-oligosaccharide 1,2-alpha-mannosidase acti...",2,1,0.03,0.0279,"Molecular.Function","Cluster_3301"
"236","GO:0001666","response to hypoxia",14,1,0.04,0.039,"Biological.Process","Cluster_4034"
"237","GO:0008218","bioluminescence",10,1,0.01,0.014,"Biological.Process","Cluster_4036"
"238","GO:0019700","organic phosphonate catabolic process",12,1,0.02,0.017,"Biological.Process","Cluster_4036"
"239","GO:0001409","guanine nucleotide transmembrane transporter activi...",30,3,0.14,3e-04,"Molecular.Function","Cluster_4036"
"240","GO:0004089","carbonate dehydratase activity",2,1,0.01,0.0093,"Molecular.Function","Cluster_4036"
"241","GO:0004758","serine C-palmitoyltransferase activity",5,1,0.02,0.0232,"Molecular.Function","Cluster_4036"
"242","GO:0005245","voltage-gated calcium channel activity",7,1,0.03,0.0324,"Molecular.Function","Cluster_4036"
"243","GO:0001508","action potential",4,2,0.18,0.011,"Biological.Process","Cluster_4752"
"244","GO:0001732","formation of cytoplasmic translation initiation com...",6,2,0.27,0.026,"Biological.Process","Cluster_4752"
"245","GO:0009058","biosynthetic process",207,11,9.24,0.044,"Biological.Process","Cluster_4752"
"246","GO:0001771","immunological synapse formation",1,1,0.04,0.045,"Biological.Process","Cluster_4752"
"247","GO:0006777","Mo-molybdopterin cofactor biosynthetic process",1,1,0.04,0.045,"Biological.Process","Cluster_4752"
"248","GO:0000183","rDNA heterochromatin formation",1,1,0.04,0.045,"Biological.Process","Cluster_4752"
"249","GO:0000971","tRNA exon ligation utilizing 2',3' cyclic phosphate...",1,1,0.04,0.045,"Biological.Process","Cluster_4752"
"250","GO:0001706","endoderm formation",1,1,0.04,0.045,"Biological.Process","Cluster_4752"
"251","GO:0001967","suckling behavior",1,1,0.04,0.045,"Biological.Process","Cluster_4752"
"252","GO:0000454","snoRNA guided rRNA pseudouridine synthesis",1,1,0.04,0.045,"Biological.Process","Cluster_4752"
"253","GO:0002943","tRNA dihydrouridine synthesis",1,1,0.04,0.045,"Biological.Process","Cluster_4752"
"254","GO:0007601","visual perception",1,1,0.04,0.045,"Biological.Process","Cluster_4752"
"255","GO:0000904","cell morphogenesis involved in differentiation",1,1,0.04,0.045,"Biological.Process","Cluster_4752"
"256","GO:0000105","histidine biosynthetic process",1,1,0.04,0.045,"Biological.Process","Cluster_4752"
"257","GO:0001937","negative regulation of endothelial cell proliferati...",1,1,0.04,0.045,"Biological.Process","Cluster_4752"
"258","GO:0002100","tRNA wobble adenosine to inosine editing",1,1,0.04,0.045,"Biological.Process","Cluster_4752"
"259","GO:0003735","structural constituent of ribosome",13,4,0.55,0.0016,"Molecular.Function","Cluster_4752"
"260","GO:0001786","phosphatidylserine binding",4,2,0.17,0.01,"Molecular.Function","Cluster_4752"
"261","GO:0003964","RNA-directed DNA polymerase activity",122,11,5.14,0.0124,"Molecular.Function","Cluster_4752"
